genome.genome_id	genome.genome_name	genome.genome_quality	genome.genome_status	genome.patric_cds	genome.genome_length	genome.checkm_completeness	genome.checkm_contamination	genome.contigs	genome.contig_n50	genome.contig_l50	genome.coarse_consistency	genome.fine_consistency
1313.14272	Streptococcus pneumoniae strain Hermans-1170	Good	WGS	2207	2049566	100	0.2	258	31768	21	99.9	99.2
1313.14275	Streptococcus pneumoniae strain Hermans-963	Good	WGS	2237	2061715	100	0.2	302	27071	23	99.7	98.8
1313.14280	Streptococcus pneumoniae strain Hermans-62	Good	WGS	2370	2090397	100	0.3	321	25694	28	99.5	98.8
1313.14285	Streptococcus pneumoniae strain Hermans-449	Good	WGS	2266	2041759	100	0.3	314	27021	24	99.6	98.7
1313.14287	Streptococcus pneumoniae strain Hermans-1632	Good	WGS	2365	2115386	100	0.6	394	26248	25	99.6	98.6
1313.14289	Streptococcus pneumoniae strain Hermans-813	Good	WGS	2307	2092995	100	0	284	31215	23	99.8	99.1
1313.14291	Streptococcus pneumoniae strain Hermans-68	Good	WGS	2221	2061280	100	0.3	293	30604	22	99.4	98.6
1313.14294	Streptococcus pneumoniae strain Hermans-807Star	Good	WGS	2308	2078227	100	0.2	282	31211	21	99.4	98.8
1313.14298	Streptococcus pneumoniae strain PMEN-14	Good	WGS	2244	2054086	100	0.3	335	23203	28	99.4	98.9
1313.14301	Streptococcus pneumoniae strain Hermans-250	Good	WGS	2305	2104074	100	0	327	26424	25	99.8	99
1313.15996	Streptococcus pneumoniae strain M23734	Good	Complete	2259	2114141	100	0.8	1	2114141	1	99.9	99.2
1313.15997	Streptococcus pneumoniae strain M16808	Good	Complete	2197	2096231	100	0.8	1	2096231	1	99.2	98.8
1313.16008	Streptococcus pneumoniae strain M16071	Good	WGS	2274	2134762	98.9	1.3	53	120167	6	99.4	98.6
1313.16009	Streptococcus pneumoniae strain M17867	Good	WGS	2255	2122893	100	0.5	30	147344	5	99.7	99.3
1313.16010	Streptococcus pneumoniae strain M17877	Good	WGS	2263	2149172	100	0.8	38	127295	6	99.2	98.7
1313.16013	Streptococcus pneumoniae strain M17874	Good	WGS	2258	2118042	100	1.1	50	126378	6	99.4	98.5
1304.342	Streptococcus salivarius strain NCTC7366	Good	Complete	2013	2184782	99.5	1.9	1	2184782	1	99.7	99.3
1309.132	Streptococcus mutans strain NCTC10923	Good	WGS	1967	2022743	100	2.9	2	2017289	1	99.8	99.2
1313.16016	Streptococcus pneumoniae strain UOS_6318 strain 3063STDY5861166	Good	WGS	2290	2136667	100	0.6	45	106039	9	99.4	98.8
1314.438	Streptococcus pyogenes strain ISR10	Good	WGS	1655	1689494	100	0	16	163042	3	99.9	99.7
1314.443	Streptococcus pyogenes strain ISR9	Good	WGS	1847	1822707	100	0	18	243478	3	99.9	99.8
1314.446	Streptococcus pyogenes strain ISR2	Good	WGS	1929	1860675	100	0	18	225304	4	99.9	99.7
1314.534	Streptococcus pyogenes strain M3-b	Good	Complete	1958	1893821	100	0	1	1893821	1	99.9	99.6
1314.724	Streptococcus pyogenes strain NCTC12069	Good	Complete	1796	1808407	100	0	1	1808407	1	99.9	99.6
1314.736	Streptococcus pyogenes strain NCTC8231	Good	Complete	1751	1796043	100	0.9	1	1796043	1	99.9	99.7
1337.4	Streptococcus hyointestinalis strain NCTC12224	Good	WGS	2609	2553358	99	2.1	7	2290572	1	99.2	98.3
1340.3	Streptococcus porcinus strain SS-841	Good	WGS	1882	1930131	97.6	0.7	7	393312	2	99.2	98.5
2250596.3	Streptococcus sp. 596553	Good	WGS	2242	2217677	99.3	1.2	51	159605	4	99.7	99.2
361101.4	Streptococcus pseudoporcinus strain SS-662	Good	WGS	2088	2049939	97.9	0.5	47	77128	8	99.2	98.5
40041.57	Streptococcus equi subsp. zooepidemicus strain NCTC11606	Good	Complete	2072	2071453	100	1.6	1	2071453	1	99.9	99.7
40041.61	Streptococcus equi subsp. zooepidemicus strain NCTC7023	Good	WGS	2241	2190136	99.2	3.1	2	2185283	1	99.8	99.4
1313.10944	Streptococcus pneumoniae strain SMRU2	Good	WGS	2261	2127289	99.8	0.2	89	47904	13	99.3	98.6
1313.10442	Streptococcus pneumoniae strain SMRU3	Good	WGS	2158	2045027	100	0.3	211	20152	33	99.6	99
1313.10129	Streptococcus pneumoniae strain SMRU6	Good	WGS	2316	2164134	100	0.8	68	58636	13	99.5	98.8
1313.10718	Streptococcus pneumoniae strain SMRU12	Good	WGS	2254	2100813	99.7	0	67	64722	12	99.3	98.6
1313.11006	Streptococcus pneumoniae strain SMRU14	Good	WGS	2195	2094595	100	0.9	58	57400	12	99.5	99
1313.12527	Streptococcus pneumoniae strain SMRU19	Good	WGS	2155	2043593	100	0.6	73	49896	15	99.7	99.4
1313.10821	Streptococcus pneumoniae strain SMRU20	Good	WGS	2183	2062099	100	0	69	47051	12	99.7	99.1
1313.11501	Streptococcus pneumoniae strain SMRU23	Good	WGS	2311	2189895	100	5.9	66	61582	9	99.8	98.8
1313.12519	Streptococcus pneumoniae strain SMRU28	Good	WGS	2235	2116881	100	0.3	70	54065	11	99.5	98.8
1313.11460	Streptococcus pneumoniae strain SMRU29	Good	WGS	2127	2047653	100	0.1	42	79614	9	99.8	99
1313.12525	Streptococcus pneumoniae strain SMRU33	Good	WGS	2385	2118499	98.9	1.9	433	9511	67	99.5	98.7
1313.11437	Streptococcus pneumoniae strain SMRU34	Good	WGS	2172	2051952	99.8	0.6	60	55510	12	99.3	98.4
1313.11190	Streptococcus pneumoniae strain SMRU37	Good	WGS	2149	2065295	100	0.2	55	81877	9	99.7	98.3
1313.10703	Streptococcus pneumoniae strain SMRU39	Good	WGS	2361	2201358	100	1.5	72	56271	13	99.5	99
1313.10777	Streptococcus pneumoniae strain SMRU46	Good	WGS	2204	2009812	100	1.1	449	8525	77	99.6	98.5
1313.10642	Streptococcus pneumoniae strain SMRU49	Good	WGS	2213	2112515	100	0.3	49	83224	9	99.5	98.6
1313.11767	Streptococcus pneumoniae strain SMRU54	Good	WGS	2354	2180185	100	0.2	69	55606	13	99.1	98.6
1313.11843	Streptococcus pneumoniae strain SMRU57	Good	WGS	2256	2109446	100	0.5	79	63810	11	99.5	99.1
1313.12506	Streptococcus pneumoniae strain SMRU60	Good	WGS	2169	2033045	100	0	46	72404	9	99.4	98.9
1313.10968	Streptococcus pneumoniae strain SMRU65	Good	WGS	2397	2195191	100	1.1	78	53970	15	99.7	98.8
1313.10440	Streptococcus pneumoniae strain SMRU66	Good	WGS	2327	2143914	99.7	0.6	62	58658	13	99.3	98.4
1313.12513	Streptococcus pneumoniae strain SMRU72	Good	WGS	2307	2147003	100	0.3	66	55773	11	99.6	99
1313.12522	Streptococcus pneumoniae strain SMRU84	Good	WGS	2158	2028012	100	0.2	56	58700	11	99.4	98.9
1313.12521	Streptococcus pneumoniae strain SMRU85	Good	WGS	2232	2141373	99.8	0.5	50	71171	10	99.5	98.9
1313.10747	Streptococcus pneumoniae strain SMRU87	Good	WGS	2149	2022082	100	0.5	86	44122	15	99.4	98.5
1313.12524	Streptococcus pneumoniae strain SMRU93	Good	WGS	2191	2048516	100	0.8	129	32754	21	99.6	99
1313.10207	Streptococcus pneumoniae strain SMRU97	Good	WGS	2258	2104469	100	0.1	58	96795	9	99.5	98.8
1313.10686	Streptococcus pneumoniae strain SMRU98	Good	WGS	2214	2073879	100	0	51	72876	10	99.6	99
1313.12411	Streptococcus pneumoniae strain SMRU99	Good	WGS	2261	2127399	99.8	0.2	92	50744	14	99.3	98.7
1313.11514	Streptococcus pneumoniae strain SMRU103	Good	WGS	2183	2077717	98.9	0.2	53	74017	10	99.2	98.7
1313.11955	Streptococcus pneumoniae strain SMRU105	Good	WGS	2279	2131318	100	0	61	72872	11	99.8	99.3
1313.11363	Streptococcus pneumoniae strain SMRU108	Good	WGS	2291	2133719	100	0.5	37	166282	5	99.4	98.8
1313.10767	Streptococcus pneumoniae strain SMRU109	Good	WGS	2270	2115009	100	0	71	73939	9	99.4	98.9
1313.10565	Streptococcus pneumoniae strain SMRU115	Good	WGS	2210	2063591	100	0.6	76	70088	11	99.5	98.7
1313.12479	Streptococcus pneumoniae strain SMRU117	Good	WGS	2167	2065719	99.7	1	53	69673	9	99.5	99
1313.11328	Streptococcus pneumoniae strain SMRU119	Good	WGS	2262	2123088	100	0.5	54	67485	10	99.4	98.8
1313.11479	Streptococcus pneumoniae strain SMRU121	Good	WGS	2146	2053324	99.2	0.3	34	114680	7	99.6	98.9
1313.11817	Streptococcus pneumoniae strain SMRU124	Good	WGS	2222	2163254	100	0	72	56317	13	99.3	98.7
1313.10258	Streptococcus pneumoniae strain SMRU128	Good	WGS	2112	2009717	99.8	0.9	68	58585	11	99.5	98.8
1313.10161	Streptococcus pneumoniae strain SMRU135	Good	WGS	2377	2185012	100	0	71	61027	13	99.6	98.3
1313.11057	Streptococcus pneumoniae strain SMRU137	Good	WGS	2373	2177254	100	0.6	86	58191	12	99.5	98.7
1313.11054	Streptococcus pneumoniae strain SMRU138	Good	WGS	2283	2165583	100	0	55	77463	9	99.4	97.9
1313.11950	Streptococcus pneumoniae strain SMRU142	Good	WGS	2365	2165490	100	0.8	85	46955	14	99.6	98.8
1313.10441	Streptococcus pneumoniae strain SMRU147	Good	WGS	2212	2079598	100	1.5	82	43311	15	99.4	98.6
1313.10426	Streptococcus pneumoniae strain SMRU150	Good	WGS	2306	2143622	98.9	1.8	74	50781	13	99.5	98.8
1313.11800	Streptococcus pneumoniae strain SMRU152	Good	WGS	2406	2181649	100	2.8	143	32177	24	99.4	97.9
1313.10789	Streptococcus pneumoniae strain SMRU159	Good	WGS	2153	2063408	99.8	0.6	42	90935	8	99.5	98.8
1313.11564	Streptococcus pneumoniae strain SMRU160	Good	WGS	2272	2097849	100	0.8	68	56648	12	99.5	98.4
1313.12490	Streptococcus pneumoniae strain SMRU163	Good	WGS	2210	2075402	100	1.1	78	35003	15	99.3	98.4
1313.12470	Streptococcus pneumoniae strain SMRU164	Good	WGS	2274	2112394	100	0.8	87	44558	14	99.3	98.7
1313.10828	Streptococcus pneumoniae strain SMRU168	Good	WGS	2492	2291672	100	1.8	160	30433	21	99.6	98.4
1313.10090	Streptococcus pneumoniae strain SMRU169	Good	WGS	2229	2098539	99.8	0.3	49	70096	9	99.5	98.8
1313.11139	Streptococcus pneumoniae strain SMRU175	Good	WGS	2207	2080514	100	0	69	62288	9	99.6	99.1
1313.10932	Streptococcus pneumoniae strain SMRU178	Good	WGS	2278	2149499	100	0	42	81447	8	99.5	98.9
1313.11056	Streptococcus pneumoniae strain SMRU183	Good	WGS	2204	2052315	100	0	67	56476	11	99.4	98.9
1313.12427	Streptococcus pneumoniae strain SMRU185	Good	WGS	2166	2066646	99.8	0.5	57	66700	10	99.5	98.7
1313.10245	Streptococcus pneumoniae strain SMRU186	Good	WGS	2121	2018053	100	0.2	67	57851	12	99.6	99
1313.11696	Streptococcus pneumoniae strain SMRU189	Good	WGS	2265	2120567	100	0.2	66	61510	12	99.7	99
1313.11420	Streptococcus pneumoniae strain SMRU199	Good	WGS	2207	2092205	100	0	51	72228	11	99.5	98
1313.12414	Streptococcus pneumoniae strain SMRU200	Good	WGS	2160	2037082	100	0.3	41	89602	8	99.5	98.8
1313.10327	Streptococcus pneumoniae strain SMRU206	Good	WGS	2250	2103902	100	0	64	61616	10	99.6	99
1313.10966	Streptococcus pneumoniae strain SMRU209	Good	WGS	2234	2159035	100	0.4	71	74162	12	99.3	98.5
1313.11615	Streptococcus pneumoniae strain SMRU211	Good	WGS	2215	2068566	100	0.8	57	69949	10	99.3	98.7
1313.11793	Streptococcus pneumoniae strain SMRU227	Good	WGS	2235	2068233	100	0.2	54	98168	9	99.8	99.1
1313.12446	Streptococcus pneumoniae strain SMRU228	Good	WGS	2222	2111821	100	0.3	54	66369	10	99.4	98.9
1313.12492	Streptococcus pneumoniae strain SMRU233	Good	WGS	2203	2097418	100	0	54	100847	6	99.4	98.9
1313.12489	Streptococcus pneumoniae strain SMRU234	Good	WGS	2224	2105939	100	0.6	62	57387	12	99.8	99.3
1313.10868	Streptococcus pneumoniae strain SMRU236	Good	WGS	2329	2151951	100	0.5	46	93814	7	99.6	99.1
1313.10997	Streptococcus pneumoniae strain SMRU239	Good	WGS	2297	2149035	100	1	54	84223	9	99.1	97.6
1313.12476	Streptococcus pneumoniae strain SMRU242	Good	WGS	2186	2093911	98.6	0.8	61	78300	9	99.4	99.1
1313.11484	Streptococcus pneumoniae strain SMRU245	Good	WGS	2160	2061157	100	0	59	71225	10	99.7	99.1
1313.11188	Streptococcus pneumoniae strain SMRU246	Good	WGS	2333	2191371	100	0.6	50	88472	8	99.4	97.9
1313.11891	Streptococcus pneumoniae strain SMRU249	Good	WGS	2163	2056870	100	0	51	72081	10	99.5	98.2
1313.10621	Streptococcus pneumoniae strain SMRU253	Good	WGS	2247	2110060	100	0.6	41	114605	6	99.4	98.7
1313.11393	Streptococcus pneumoniae strain SMRU263	Good	WGS	2121	2038151	100	0	49	70449	10	99.7	99.2
1313.10991	Streptococcus pneumoniae strain SMRU264	Good	WGS	2171	2071773	99.8	1.5	47	70238	10	99.5	98.7
1313.10596	Streptococcus pneumoniae strain SMRU269	Good	WGS	2216	2082354	100	0.7	105	38142	18	99.6	98.7
1313.11963	Streptococcus pneumoniae strain SMRU273	Good	WGS	2231	2093168	100	2.3	127	32634	22	99.5	98.1
1313.12451	Streptococcus pneumoniae strain SMRU274	Good	WGS	2210	2098810	100	1.1	102	43423	17	99.5	98.3
1313.10113	Streptococcus pneumoniae strain SMRU280	Good	WGS	2206	2079478	100	0.6	81	54143	12	99.3	98.5
1313.11298	Streptococcus pneumoniae strain SMRU283	Good	WGS	2170	2064369	99.8	0.7	73	57291	12	99.5	98.5
1313.10301	Streptococcus pneumoniae strain SMRU284	Good	WGS	2172	2059347	99.8	0.7	54	83030	9	99.5	98.7
1313.10256	Streptococcus pneumoniae strain SMRU287	Good	WGS	2173	2040852	100	0.8	87	39162	16	99.8	98.9
1313.11047	Streptococcus pneumoniae strain SMRU294	Good	WGS	2114	1990554	100	1.2	95	46920	13	99.6	98.7
1313.11880	Streptococcus pneumoniae strain SMRU307	Good	WGS	2145	2040545	100	0.8	68	63021	10	99.6	98.9
1313.11208	Streptococcus pneumoniae strain SMRU308	Good	WGS	2258	2141698	100	2.1	176	28731	25	99.3	98.2
1313.12456	Streptococcus pneumoniae strain SMRU312	Good	WGS	2223	2080079	100	1.7	120	33074	18	99.4	98.2
1313.11643	Streptococcus pneumoniae strain SMRU313	Good	WGS	2381	2175823	100	0	81	58051	13	99.6	99
1313.10362	Streptococcus pneumoniae strain SMRU321	Good	WGS	2250	2103625	100	0	44	83005	8	99.4	98.8
1313.10625	Streptococcus pneumoniae strain SMRU324	Good	WGS	2363	2157536	100	0	62	64481	10	99.7	99.1
1313.10788	Streptococcus pneumoniae strain SMRU325	Good	WGS	2176	2069475	100	0	65	50816	10	99.6	99
1313.10608	Streptococcus pneumoniae strain SMRU328	Good	WGS	2177	2008633	98.8	0.9	63	51755	12	99.6	99
1313.11956	Streptococcus pneumoniae strain SMRU331	Good	WGS	2252	2099323	100	0.4	70	53532	12	99.4	98.9
1313.10883	Streptococcus pneumoniae strain SMRU333	Good	WGS	2117	2015899	98.8	1.2	39	120473	7	99.4	98.9
1313.10353	Streptococcus pneumoniae strain SMRU339	Good	WGS	2210	2046669	100	0	65	60889	11	99.8	99.3
1313.12416	Streptococcus pneumoniae strain SMRU350	Good	WGS	2143	2054741	98.8	0.2	39	117707	7	99.4	98.8
1313.12437	Streptococcus pneumoniae strain SMRU353	Good	WGS	2240	2080792	99.7	0.2	80	55731	12	99.8	98.8
1313.10890	Streptococcus pneumoniae strain SMRU356	Good	WGS	2068	1963953	100	0.3	46	100713	7	99.5	99.2
1313.10476	Streptococcus pneumoniae strain SMRU358	Good	WGS	2231	2107379	98.9	1.4	71	62347	11	99.5	99.1
1313.10175	Streptococcus pneumoniae strain SMRU363	Good	WGS	2231	2089922	100	0.6	92	37573	15	99.3	98.6
1313.10530	Streptococcus pneumoniae strain SMRU368	Good	WGS	2431	2233447	100	1.1	100	38639	17	99.6	98.6
1313.11865	Streptococcus pneumoniae strain SMRU369	Good	WGS	2442	2254968	100	1.3	103	43814	17	99.7	99
1313.10382	Streptococcus pneumoniae strain SMRU374	Good	WGS	2230	2017952	99.8	6.3	191	24834	23	99.5	97.4
1313.11008	Streptococcus pneumoniae strain SMRU378	Good	WGS	2262	2114848	100	1.2	86	53962	12	99.4	98.4
1313.11132	Streptococcus pneumoniae strain SMRU381	Good	WGS	2241	2088504	100	1.4	95	39514	17	99.7	98.7
1313.10303	Streptococcus pneumoniae strain SMRU385	Good	WGS	2107	2019962	100	1.4	88	42312	16	99.6	98.7
1313.11738	Streptococcus pneumoniae strain SMRU386	Good	WGS	2239	2063849	100	0.9	114	37539	19	99.5	98.5
1313.12407	Streptococcus pneumoniae strain SMRU387	Good	WGS	2274	2100183	100	0.7	85	45897	14	99.3	98.5
1313.11748	Streptococcus pneumoniae strain SMRU390	Good	WGS	2161	2052651	99.8	2.5	114	38666	17	99.8	98.7
1313.11532	Streptococcus pneumoniae strain SMRU397	Good	WGS	2247	2109378	98.9	2.4	97	44127	13	99.5	98.9
1313.12430	Streptococcus pneumoniae strain SMRU400	Good	WGS	2209	2079871	100	0.6	92	46536	16	99.3	98.4
1313.12426	Streptococcus pneumoniae strain SMRU401	Good	WGS	2290	2120141	99.7	0.5	88	46542	14	99.9	97.8
1313.10154	Streptococcus pneumoniae strain SMRU403	Good	WGS	2248	2153721	100	0.7	119	32245	22	99.3	98.4
1313.10291	Streptococcus pneumoniae strain SMRU405	Good	WGS	2224	2078384	100	1.8	133	30364	19	99.4	98.4
1313.11548	Streptococcus pneumoniae strain SMRU408	Good	WGS	2197	2076312	100	1.6	116	32854	18	99.4	98.6
1313.11230	Streptococcus pneumoniae strain SMRU412	Good	WGS	2253	2125121	100	0.5	76	51453	14	99.7	99
1313.10578	Streptococcus pneumoniae strain SMRU413	Good	WGS	2228	2095340	100	0.5	70	57473	10	99.4	99
1313.10199	Streptococcus pneumoniae strain SMRU421	Good	WGS	2259	2108910	100	0.2	55	73635	10	99.4	98.8
1313.10014	Streptococcus pneumoniae strain SMRU422	Good	WGS	2173	2038618	100	1.4	47	74548	9	99.8	98.3
1313.12440	Streptococcus pneumoniae strain SMRU424	Good	WGS	2245	2107487	99.7	0	67	55930	13	99.3	98.6
1313.12462	Streptococcus pneumoniae strain SMRU425	Good	WGS	2174	2059069	100	1	60	61582	8	99.3	98.4
1313.10158	Streptococcus pneumoniae strain SMRU431	Good	WGS	2304	2162972	100	1.3	72	53261	12	99.4	99
1313.12461	Streptococcus pneumoniae strain SMRU432	Good	WGS	2124	2023787	100	0.5	55	71993	13	99.7	99.2
1313.10665	Streptococcus pneumoniae strain SMRU435	Good	WGS	2355	2158670	100	0.2	81	53475	14	99.6	99.1
1313.10193	Streptococcus pneumoniae strain SMRU436	Good	WGS	2310	2146464	100	0.3	72	57689	12	99.6	99
1313.10346	Streptococcus pneumoniae strain SMRU437	Good	WGS	2234	2125819	99.8	0.5	40	83195	6	99.3	98.9
1313.11858	Streptococcus pneumoniae strain SMRU438	Good	WGS	2242	2125097	100	0.5	61	80166	9	99.3	98.7
1313.10469	Streptococcus pneumoniae strain SMRU439	Good	WGS	2157	2022084	99.8	0.5	44	87511	7	99.6	98.8
1313.11083	Streptococcus pneumoniae strain SMRU442	Good	WGS	2138	2039066	100	0.3	72	59381	12	99.7	99
1313.11450	Streptococcus pneumoniae strain SMRU445	Good	WGS	2225	2080946	100	0.6	49	96942	7	99.5	98.7
1313.11067	Streptococcus pneumoniae strain SMRU447	Good	WGS	2391	2186282	100	0.3	82	58015	12	99.6	98.2
1313.11285	Streptococcus pneumoniae strain SMRU448	Good	WGS	2299	2150365	100	0.8	68	69156	11	99.6	99.2
1313.12429	Streptococcus pneumoniae strain SMRU449	Good	WGS	2198	2055781	99.7	0.5	52	84641	8	99.8	98.7
1313.11866	Streptococcus pneumoniae strain SMRU458	Good	WGS	2142	1999199	98.8	0.2	86	44449	13	99.5	98.7
1313.12447	Streptococcus pneumoniae strain SMRU461	Good	WGS	2215	2098084	100	0	54	85536	9	99.3	98.8
1313.12458	Streptococcus pneumoniae strain SMRU473	Good	WGS	2118	2041785	99.8	0.5	61	55930	11	99.8	99.1
1313.11153	Streptococcus pneumoniae strain SMRU475	Good	WGS	2176	2057573	100	0.2	56	56497	12	99.5	98.2
1313.10079	Streptococcus pneumoniae strain SMRU480	Good	WGS	2225	2121791	100	0.4	87	47642	15	99.6	99
1313.11525	Streptococcus pneumoniae strain SMRU484	Good	WGS	2201	2102191	100	1.1	57	60002	12	99.4	98.8
1313.11975	Streptococcus pneumoniae strain SMRU491	Good	WGS	2177	2078200	100	0	62	70666	11	99.4	99
1313.10643	Streptococcus pneumoniae strain SMRU496	Good	WGS	2264	2138739	100	1.4	41	94444	6	99.4	98
1313.12465	Streptococcus pneumoniae strain SMRU497	Good	WGS	2397	2239722	100	0.2	89	45279	16	99.7	98.4
1313.10296	Streptococcus pneumoniae strain SMRU498	Good	WGS	2094	1994722	100	0	40	83289	8	99.6	99
1313.12463	Streptococcus pneumoniae strain SMRU499	Good	WGS	2098	2014250	100	0.3	42	84523	9	99.6	99.3
1313.10053	Streptococcus pneumoniae strain SMRU501	Good	WGS	2355	2149263	100	0	91	45275	16	99.7	99.1
1313.10392	Streptococcus pneumoniae strain SMRU502	Good	WGS	2313	2149570	100	0.5	54	68934	8	99.6	99.1
1313.10669	Streptococcus pneumoniae strain SMRU506	Good	WGS	2286	2142732	100	0.5	70	61422	13	99.6	99.2
1313.12494	Streptococcus pneumoniae strain SMRU507	Good	WGS	2225	2074130	99.7	0	64	61550	10	99.8	98.9
1313.11205	Streptococcus pneumoniae strain SMRU508	Good	WGS	2368	2196178	100	0.6	43	78993	7	99.4	97.9
1313.11228	Streptococcus pneumoniae strain SMRU510	Good	WGS	2352	2194683	100	0.2	81	57032	14	99.4	98.9
1313.10990	Streptococcus pneumoniae strain SMRU515	Good	WGS	2302	2152390	100	0.5	64	70427	12	99.5	99
1313.12442	Streptococcus pneumoniae strain SMRU517	Good	WGS	2245	2119864	100	0.3	65	59628	12	99.3	98.7
1313.10895	Streptococcus pneumoniae strain SMRU518	Good	WGS	2347	2149045	100	0	104	40753	17	99.7	99.1
1313.12477	Streptococcus pneumoniae strain SMRU520	Good	WGS	2055	1960023	99.8	1.1	81	49117	13	99.7	99.3
1313.11918	Streptococcus pneumoniae strain SMRU521	Good	WGS	2149	2026588	100	0.5	58	60381	10	99.4	98.9
1313.11555	Streptococcus pneumoniae strain SMRU522	Good	WGS	2157	2054258	100	0.5	49	83534	8	99.8	99.1
1313.11467	Streptococcus pneumoniae strain SMRU524	Good	WGS	2391	2189489	100	0.5	94	45183	16	99.6	98.9
1313.10846	Streptococcus pneumoniae strain SMRU525	Good	WGS	2302	2122093	99.8	0.2	71	61294	11	99.4	98.7
1313.10200	Streptococcus pneumoniae strain SMRU542	Good	WGS	2341	2154663	100	1	66	64010	10	99.5	98.6
1313.10289	Streptococcus pneumoniae strain SMRU545	Good	WGS	2206	2112228	100	0.3	77	50024	14	99.7	99.2
1313.12412	Streptococcus pneumoniae strain SMRU553	Good	WGS	2266	2107736	100	0	161	32795	20	99.5	98.2
1313.9977	Streptococcus pneumoniae strain SMRU554	Good	WGS	2234	2065440	100	0	110	45210	16	99.5	98.9
1313.9978	Streptococcus pneumoniae strain SMRU556	Good	WGS	2252	2119910	100	0	97	59049	11	99.5	98.8
1313.9980	Streptococcus pneumoniae strain SMRU561	Good	WGS	2334	2171978	100	1.5	88	52942	10	99.4	99
1313.9981	Streptococcus pneumoniae strain SMRU562	Good	WGS	2248	2077226	100	0.4	145	34097	20	99.5	98.8
1313.12102	Streptococcus pneumoniae strain SMRU564	Good	WGS	2521	2279190	100	2.7	145	59634	13	99.4	97.7
1313.12191	Streptococcus pneumoniae strain SMRU565	Good	WGS	2294	2129921	100	2.4	163	28626	23	99.6	98.7
1313.10691	Streptococcus pneumoniae strain SMRU566	Good	WGS	2359	2164783	100	0.5	168	36418	18	99.6	98.8
1313.12388	Streptococcus pneumoniae strain SMRU570	Good	WGS	2468	2244422	100	0.5	197	25756	25	99.6	98.8
1313.12418	Streptococcus pneumoniae strain SMRU571	Good	WGS	2314	2168674	99.8	0.2	138	48402	13	99.5	98.9
1313.12464	Streptococcus pneumoniae strain SMRU572	Good	WGS	2269	2100520	100	0	124	45798	13	99.6	98.1
1313.12468	Streptococcus pneumoniae strain SMRU574	Good	WGS	2297	2119651	100	0	122	41851	17	99.4	98.8
1313.10465	Streptococcus pneumoniae strain SMRU580	Good	WGS	2205	2081184	100	1.1	47	101192	7	99.5	98.8
1313.12172	Streptococcus pneumoniae strain SMRU583	Good	WGS	2370	2166459	100	0.5	67	63450	10	99.6	98.7
1313.12122	Streptococcus pneumoniae strain SMRU585	Good	WGS	2186	2107967	100	0.5	71	59094	13	99.5	99
1313.12609	Streptococcus pneumoniae strain SMRU586	Good	WGS	2213	2082419	99.8	0.7	42	93008	8	99.5	98.6
1313.12080	Streptococcus pneumoniae strain SMRU588	Good	WGS	2258	2144948	100	0.8	63	56979	14	99.5	98.7
1313.11331	Streptococcus pneumoniae strain SMRU590	Good	WGS	2408	2182606	99.8	0.2	45	204673	4	99.4	98.7
1313.12688	Streptococcus pneumoniae strain SMRU594	Good	WGS	2231	2112581	98.9	0.8	56	67497	10	99.5	99.3
1313.12670	Streptococcus pneumoniae strain SMRU596	Good	WGS	2218	2087721	100	0.3	69	48656	13	99.1	98.6
