genome.genome_id	genome.additional_metadata	genome.altitude	genome.antimicrobial_resistance	genome.antimicrobial_resistance_evidence	genome.assembly_accession	genome.assembly_method	genome.bioproject_accession	genome.biosample_accession	genome.biovar	genome.body_sample_site	genome.body_sample_subsite	genome.cds	genome.cds_ratio	genome.cell_shape	genome.checkm_completeness	genome.checkm_contamination	genome.chromosomes	genome.class	genome.coarse_consistency	genome.collection_date	genome.collection_year	genome.common_name	genome.completion_date	genome.contig_l50	genome.contig_n50	genome.contigs	genome.core_families	genome.core_family_ratio	genome.culture_collection	genome.date_inserted	genome.date_modified	genome.depth	genome.disease	genome.family	genome.fine_consistency	genome.gc_content	genome.genbank_accessions	genome.genome_id	genome.genome_length	genome.genome_name	genome.genome_quality	genome.genome_quality_flags	genome.genome_status	genome.genus	genome.geographic_location	genome.gram_stain	genome.habitat	genome.host_age	genome.host_gender	genome.host_health	genome.host_name	genome.hypothetical_cds	genome.hypothetical_cds_ratio	genome.isolation_comments	genome.isolation_country	genome.isolation_site	genome.isolation_source	genome.kingdom	genome.latitude	genome.longitude	genome.missing_core_family_ids	genome.mlst	genome.motility	genome.ncbi_project_id	genome.nearest_genomes	genome.optimal_temperature	genome.order	genome.organism_name	genome.other_clinical	genome.other_environmental	genome.other_typing	genome.outgroup_genomes	genome.owner	genome.oxygen_requirement	genome.p2_genome_id	genome.partial_cds	genome.partial_cds_ratio	genome.pathovar	genome.patric_cds	genome.phylum	genome.plasmids	genome.plfam_cds	genome.plfam_cds_ratio	genome.public	genome.publication	genome.reference_genome	genome.refseq_accessions	genome.refseq_cds	genome.refseq_project_id	genome.rrna	genome.salinity	genome.sequencing_centers	genome.sequencing_depth	genome.sequencing_platform	genome.sequencing_status	genome.serovar	genome.species	genome.sporulation	genome.sra_accession	genome.strain	genome.taxon_id	genome.taxon_lineage_ids	genome.taxon_lineage_names	genome.taxonomy	genome.temperature_range	genome.text	genome.trna	genome.type_strain	genome.user_read	genome.user_write
1295827.3					GCA_000534815.1	Newbler v. 2.5.3	PRJNA189984	SAMN02952974				2416	1.06		99.4	0.3	0	Bacilli	99.3	1935	1935	Lactococcus_lactis_subsp_cremoris_HP	2014-02-03T00:00:00Z	41	17351	213			 	2014-12-08T22:11:55.192Z	2015-03-16T03:17:09.594Z			Streptococcaceae	98.5	35.6	JAUH00000000	1295827.3	2269509	Lactococcus lactis subsp. cremoris HP	Good		WGS	Lactococcus	New Zealand: Manawatu							757	0.31		New Zealand		mixed strain dairy starter culture	Bacteria						PRJNA189984			Lactobacillales	Lactococcus lactis subsp. cremoris HP					PATRIC		335062	0	0		2416	Firmicutes	0	2416	1	1	24604643		-	2374		2		"AgResearch, Grasslands Research Institute"	125.0x	Sanger dideoxy sequencing; 454	WGS		Lactococcus lactis subsp. cremoris			HP	1295827	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359::1295827	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris::Lactococcus lactis subsp. cremoris HP	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris; Lactococcus lactis subsp. cremoris HP			43	Yes		
1358.375					GCA_900240855.1		PRJEB23772	SAMEA104417302				2982	1.15		100	0.5		Bacilli	99.6			Lactococcus_lactis	2017-12-20T00:00:00Z	23	36984	127				2018-05-28T12:12:43.763Z	2018-05-28T12:12:43.763Z			Streptococcaceae	98.7	35.523384	OESP01000000	1358.375	2600432	Lactococcus lactis strain CF101	Good		WGS	Lactococcus								954	0.32					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2982	Firmicutes		2980	1	1						8		Alexander					Lactococcus lactis			CF101	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			57			
1358.377					GCA_900240885.1		PRJEB23772	SAMEA104417308				2983	1.16		100	0.5		Bacilli	99.6			Lactococcus_lactis	2017-12-20T00:00:00Z	25	34347	153				2018-05-28T12:12:46.989Z	2018-05-28T12:12:46.989Z			Streptococcaceae	98.7	35.512123	OESM01000000	1358.377	2568019	Lactococcus lactis strain CF107	Good		WGS	Lactococcus								998	0.33					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2983	Firmicutes		2981	1	1						8		Alexander					Lactococcus lactis			CF107	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			56			
1360.187	biomaterial_provider:Prof Douwe van Sinderen, School of Microbiology, University College Cork, Western Road, Cork, Ireland::sample_type:Single cell::collected_by:University College Cork					SMRT v. 2.3.9	PRJNA320705	SAMN04956267				2413	1.03		97.2	0	1	Bacilli	99.3	2012	2012	Lactococcus_lactis_subsp_lactis	2017-04-04T00:00:00Z	1	2335639	2				2017-05-28T07:13:49.507Z	2017-05-28T07:13:49.507Z			Streptococcaceae	98.9	35.3	CP015898,CP016703	1360.187	2337759	Lactococcus lactis subsp. lactis strain C10	Good		Complete	Lactococcus								672	0.28				Dairy fermentation	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2413	Firmicutes	1	2413	1	1	28356072			2298		11		University College Cork	81.29	PacBio RS			Lactococcus lactis subsp. lactis			C10	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			53			
1359.67	biomaterial_provider:Prof Douwe van Sinderen, School of Microbiology, University College Cork, Western Road, Cork, Ireland::sample_type:Single cell::collected_by:UCC					SMRT v. 2.3.9	PRJNA320689	SAMN04955031				2951	1.07		100	0.5	1	Bacilli	99.5	2012	2012	Lactococcus_lactis_subsp_cremoris	2017-04-04T00:00:00Z	1	2397042	8				2017-05-28T07:29:50.046Z	2017-05-28T07:29:50.046Z			Streptococcaceae	98.5	35.77	CP015899,CP016747,CP016748,CP016749,CP016750,CP016751,CP016752,CP016746	1359.67	2752187	Lactococcus lactis subsp. cremoris strain JM1	Good		Complete	Lactococcus	Ireland							977	0.33		Ireland		Dairy fermentation	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2951	Firmicutes	7	2951	1	1	28356072			2601		19		University College Cork	49.26	PacBio RS			Lactococcus lactis subsp. cremoris			JM1	1359	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris			63			
1091039.4					GCA_000236535.2		PRJNA73567	SAMN02471888				2029	0.97		100	0	0	Bacilli	98.2	2000	2000	Lactococcus_garvieae_LG9	2011-12-01T00:00:00Z	19	34588	140			 	2014-12-08T22:11:55.120Z	2015-03-16T03:17:09.594Z			Streptococcaceae	97.9	38.5	AGQY00000000	1091039.4	2087705	Lactococcus garvieae LG9	Good		WGS	Lactococcus	Italy						Fish, Oncorhynchus mykiss	723	0.36		Italy			Bacteria						73567			Lactobacillales	Lactococcus garvieae LG9					PATRIC		219811	0	0		2029	Firmicutes	0	2020	1	1	22328751		-	0		3		University of Milan-Department of Food Science and Microbiology			WGS		Lactococcus garvieae				1091039	131567::2::1783272::1239::91061::186826::1300::1357::1363::1091039	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae LG9	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae LG9			43			
1229517.3					GCA_000305975.1	CLC Genomics Workbench v. 5.1.0	PRJNA174282	SAMN02471889				2150	0.99	Cocci	100	0	0	Bacilli	98.2	2005	2005	Lactococcus_garvieae_I113	2012-10-17T00:00:00Z	7	126503	49			 	2014-12-08T22:11:55.100Z	2015-03-16T03:17:09.594Z			Streptococcaceae	97.8	37.9	AMFD00000000	1229517.3	2178733	Lactococcus garvieae I113	Good		WGS	Lactococcus	Italy	Positive						762	0.35		Italy		pork sausage	Bacteria						174282			Lactobacillales	Lactococcus garvieae I113					PATRIC		256084	0	0		2150	Firmicutes	0	2150	1	1	23405320		-	0		2		Department of Food, Environmental and Nutritional Sciences, University of Milano	560.0x	Illumina	WGS		Lactococcus garvieae			I113	1229517	131567::2::1783272::1239::91061::186826::1300::1357::1363::1229517	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae I113	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae I113			49			
998087.5					GCA_000205485.2	Newbler v. 2.3	PRJNA63669	SAMN02469656				2140	0.99		100	0	0	Bacilli	98.2			Lactococcus_garvieae_21881	2011-04-20T00:00:00Z	15	45397	91				2014-12-08T22:11:55.063Z	2015-03-16T03:17:09.594Z			Streptococcaceae	97.8	37.9	AFCC00000000	998087.5	2164301	Lactococcus garvieae 21881	Good		WGS	Lactococcus	Spain						Human, Homo sapiens	769	0.36		Spain		blood from patient with septicemia	Bacteria						63669		-	Lactobacillales	Lactococcus garvieae 21881					PATRIC		183867	0	0		2140	Firmicutes	0	2134	1	1	21622739		-	0		4		Animal Health Department, Complutense University of Madrid	65x	454 GS FLX Titanium	assembly		Lactococcus garvieae			21881	998087	131567::2::1783272::1239::91061::186826::1300::1357::1363::998087	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae 21881	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae 21881			52			
913847.4					GCA_000213885.2	Newbler v. 2.3	PRJNA59787	SAMN02469657				1972	0.95		100	0	0	Bacilli	98.2			Lactococcus_garvieae_8831	2011-05-17T00:00:00Z	13	42911	87				2014-12-08T22:11:55.073Z	2015-03-16T03:17:09.594Z			Streptococcaceae	97.8	38.02	AFCD00000000	913847.4	2085932	Lactococcus garvieae 8831	Good		WGS	Lactococcus	Spain						Human, Homo sapiens	641	0.33		Spain		rainbow trout suffering from lactococosis	Bacteria						59787		-	Lactobacillales	Lactococcus garvieae 8831					PATRIC		179296	0	0		1972	Firmicutes	0	1968	1	1	21685280		-	0		4		Animal Health Department, Complutense University of Madrid	65x	454 GS FLX Titanium	assembly		Lactococcus garvieae			8831	913847	131567::2::1783272::1239::91061::186826::1300::1357::1363::913847	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae 8831	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae 8831			48			
1363.37					GCA_900114555.1		PRJEB17458	SAMN05216438				2161	1		100	0		Bacilli	98.3			Lactococcus_garvieae	2016-10-31T00:00:00Z	4	149198	36				2016-11-23T22:31:08.019Z	2016-11-23T22:31:08.019Z			Streptococcaceae	97.7	38.55	FOTJ00000000	1363.37	2160162	Lactococcus garvieae strain M79	Good		WGS	Lactococcus								836	0.39					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2161	Firmicutes		2158	1	1				2122		5		DOE - JOINT GENOME INSTITUTE					Lactococcus garvieae		SRR4228485	M79	1363	131567::2::1783272::1239::91061::186826::1300::1357::1363	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae			50			
1363.34	sample_type:whole organism				GCF_001645775.1	CLC Genomics Workbench v. 8	PRJNA320828	SAMN04958039				1975	0.95		100	0		Bacilli	98.1	10/20/15	2015	Lactococcus_garvieae	2016-05-17T00:00:00Z	2	496618	14				2016-07-05T03:51:04.823Z	2016-07-05T03:51:04.823Z			Streptococcaceae	97.6	38.04	LXWL00000000	1363.34	2068357	Lactococcus garvieae strain PAQ102015-99	Good		WGS	Lactococcus	USA: Washington						Rainbow trout, Oncorhynchus mykiss	643	0.33		United States		head kidney	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		1976	Firmicutes		1975	1	1				1947		4		University of Connecticut Graf Lab	213.0x	Illumina MiSeq			Lactococcus garvieae		SRR3479115	PAQ102015-99	1363	131567::2::1783272::1239::91061::186826::1300::1357::1363	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae			46			
1359.41	sample_type:cell culture				GCF_001622375.1	IDBA-UD v. 1.1.1	PRJNA286840	SAMN03770946				2676	1.08		100	0		Bacilli	99.7	2014	2014	Lactococcus_lactis_subsp_cremoris	2016-04-18T00:00:00Z	26	31329	212				2016-04-28T12:47:50.142Z	2016-04-28T12:47:50.142Z			Streptococcaceae	98.8	35.53	LITF00000000	1359.41	2467613	Lactococcus lactis subsp. cremoris strain SK110	Good		WGS	Lactococcus	Netherlands							900	0.34		Netherlands		Dairy starter	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2677	Firmicutes		2675	1	1				2591		4		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. cremoris			SK110	1359	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris			52			
1358.378					GCA_900240895.1		PRJEB23772	SAMEA104417309				2968	1.16		100	0		Bacilli	99.6			Lactococcus_lactis	2017-12-20T00:00:00Z	25	32162	181				2018-05-28T12:12:50.065Z	2018-05-28T12:12:50.065Z			Streptococcaceae	98.8	35.555252	OESJ01000000	1358.378	2565416	Lactococcus lactis strain CF108	Good		WGS	Lactococcus								949	0.32					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2968	Firmicutes		2965	1	1						8		Alexander					Lactococcus lactis			CF108	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			56			
1360.128					GCF_900088425.1		PRJEB14157	SAMEA4005236				2857	1.05		99.5	0	1	Bacilli	99.9			Lactococcus_lactis_subsp_lactis	2016-07-23T00:00:00Z	1	2603898	5				2016-08-27T14:11:26.189Z	2016-08-27T14:11:26.189Z			Streptococcaceae	99.2	35.45	LT599049,LT599050,LT599051,LT599052,LT599053	1360.128	2730625	Lactococcus lactis subsp. lactis strain A12	Good		Complete	Lactococcus								998	0.35					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2857	Firmicutes	4	2792	0.98	1			NZ_LT599049.1,NZ_LT599050.1,NZ_LT599051.1,NZ_LT599052.1,NZ_LT599053.1	2781		18		UNIVERSITY TOULOUSE III					Lactococcus lactis subsp. lactis			A12	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			65			
1359.43	sample_type:cell culture				GCF_001622405.1	IDBA-UD v. 1.1.1	PRJNA286840	SAMN03770945				2740	1.1		100	0		Bacilli	99.7	2014	2014	Lactococcus_lactis_subsp_cremoris	2016-04-18T00:00:00Z	27	30328	255				2016-04-28T12:47:47.737Z	2016-04-28T12:47:47.737Z			Streptococcaceae	98.7	35.5	LITE00000000	1359.43	2481572	Lactococcus lactis subsp. cremoris strain AM2	Good		WGS	Lactococcus	Netherlands							946	0.35		Netherlands		Dairy starter	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2742	Firmicutes		2735	1	1				2610		5		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. cremoris			AM2	1359	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris			53			
1348655.3					GCF_001591705.1	newbler v. 3.0	PRJDB1321	SAMD00046910				2602	1.11		100	0		Bacilli	99.3			Lactococcus_lactis_subsp_cremoris_NBRC_100676	2016-02-27T00:00:00Z	25	34772	122			NBRC:100676	2016-03-18T18:59:23.366Z	2016-03-18T18:59:23.366Z			Streptococcaceae	98.6	35.62	BCVK00000000	1348655.3	2344093	Lactococcus lactis subsp. cremoris NBRC 100676	Good		WGS	Lactococcus		Positive						821	0.32					Bacteria					No				Lactobacillales						PATRIC@patricbrc.org			0	0		2607	Firmicutes		2593	1	1						4		National Institute of Technology and Evaluation	112x	454 GS-FLX Titanium; Illumina HiSeq			Lactococcus lactis subsp. cremoris			NBRC 100676	1348655	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359::1348655	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris::Lactococcus lactis subsp. cremoris NBRC 100676	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris; Lactococcus lactis subsp. cremoris NBRC 100676			45			
1360.115	sample_type:cell culture				GCF_001456795.1	IDBA-UD v. 1.1.1	PRJNA294255	SAMN04026651				2737	1.09		100	0		Bacilli	99.4	2014	2014	Lactococcus_lactis_subsp_lactis	2015-12-04T00:00:00Z	17	38279	264				2016-01-30T12:33:26.454Z	2016-01-30T12:33:26.454Z			Streptococcaceae	98.5	35.09	LKLV01000000	1360.115	2521873	Lactococcus lactis subsp. lactis strain ML8	Good		WGS	Lactococcus	Netherlands							885	0.32		Netherlands		Dairy starter	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2744	Firmicutes		2732	1	1				2569		5		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. lactis			ML8	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			54			
1111678.3					GCA_000312685.1	1	PRJNA76597	SAMN02604113				2367	1.05	Cocci	100	0	1	Bacilli	99			Lactococcus_lactis_subsp_cremoris_UC5099	2012-11-13T00:00:00Z	1	2250427	1			 	2014-12-08T22:11:55.289Z	2015-03-16T03:17:09.594Z			Streptococcaceae	98.4	35.88	CP003157.1	1111678.3	2250427	Lactococcus lactis subsp. cremoris UC509.9	Good		Complete	Lactococcus	Ireland	Positive						610	0.26		Ireland		Irish Dairy	Bacteria						76597			Lactobacillales	Lactococcus lactis subsp. cremoris UC509.9					PATRIC		226677	0	0		2367	Firmicutes	0	2367	1	1			NC_019435.1	1944	179384	19		University College Cork			complete		Lactococcus lactis subsp. cremoris			UC509.9	1111678	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359::1111678	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris::Lactococcus lactis subsp. cremoris UC509.9	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris; Lactococcus lactis subsp. cremoris UC509.9			60			
420889.12					GCF_000407125.1	allpaths v. R39980	PRJNA82563	SAMN02596969				1965	1.01		100	0		Bacilli	98.5			Lactococcus_garvieae_ATCC_49156	2015-03-22T00:00:00Z	1	1575994	5			ATCC:49156	2016-01-17T15:30:50.991Z	2016-01-17T15:30:50.991Z			Streptococcaceae	98.2	38.66	AHYM01000000	420889.12	1950652	Lactococcus garvieae ATCC 49156	Good		WGS	Lactococcus								681	0.35					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		1969	Firmicutes		1961	1	1				1924		16		Broad Institute	139.0x	illumina			Lactococcus garvieae			ATCC 49156	420889	131567::2::1783272::1239::91061::186826::1300::1357::1363::420889	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae ATCC 49156	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae ATCC 49156			61			
1360.108	sample_type:cell culture				GCF_001456675.1	IDBA-UD v. 1.1.1	PRJNA294255	SAMN04026638				2588	1.04		100	0		Bacilli	99.9	2014	2014	Lactococcus_lactis_subsp_lactis	2015-12-04T00:00:00Z	6	148714	133				2016-01-30T12:18:12.671Z	2016-01-30T12:18:12.671Z			Streptococcaceae	99.2	34.82	LKLR01000000	1360.108	2488400	Lactococcus lactis subsp. lactis strain LMG9446	Good		WGS	Lactococcus	Netherlands							824	0.32		Netherlands		Frozen peas	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2588	Firmicutes		2584	1	1				2488		5		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. lactis			LMG9446	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			60			
1358.380					GCA_900240925.1		PRJEB23772	SAMEA104417307				2815	1.09		100	0		Bacilli	99.8			Lactococcus_lactis	2017-12-20T00:00:00Z	13	53315	91				2018-05-28T12:13:28.799Z	2018-05-28T12:13:28.799Z			Streptococcaceae	99.2	35.043293	OESH01000000	1358.380	2580418	Lactococcus lactis strain CF106	Good		WGS	Lactococcus								870	0.31					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2815	Firmicutes		2812	1	1						8		Alexander					Lactococcus lactis			CF106	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			57			
